age,contract_type,monthly_income,credit_duration_months,loan_amount,loan_remaining,savings,assets_value,default
23,Sans emploi,2695.1625583268,22,11055.817191815637,11046.76134770385,2309.4146562479573,16611.981024165325,1
19,CDI,2321.438196292156,34,13038.39498743629,5734.117997591613,0.0,21988.490980380528,1
30,CDI,3691.8907508816656,51,14128.018408276012,4349.341697356918,4938.763570201614,33166.86340173896,0
60,CDI,1219.2768172187875,19,10840.593782880629,7817.812172852772,9689.604378778955,4968.525659084884,1
60,CDI,1837.2023801758032,55,14453.837849067277,5418.301984021789,9192.343881310824,34478.29921586471,0
28,CDI,2417.396191880762,25,9529.423536659962,6705.963121665454,6131.705507277964,6843.898708513472,1
64,CDI,1185.4489510766662,55,18779.50608298176,7676.4817084354945,3374.811760250317,38507.76314192679,1
40,Indépendant,2359.316476454343,53,19736.81199729982,6467.823345102179,6459.34905173794,17868.32876643908,1
33,CDD,3829.1761325824145,38,11478.374048957343,11852.730971411267,4192.519489067268,15869.26289677777,0
48,CDI,2516.7091906367696,48,11199.134724423899,13657.180424017686,3459.0329240920673,34091.94936797691,0
28,CDD,2684.560724574947,20,15889.584035049362,11451.642971832856,8186.006606916713,41909.857642515984,0
33,Indépendant,1491.868187861936,17,21326.830465157826,915.2113393805457,3421.892660868221,35643.897840857804,1
25,CDI,2006.910873568418,45,22433.31832126587,5432.105350792663,8381.709669428228,33114.65249775534,0
21,CDI,2199.8428957408505,59,7986.286383818664,7285.39152387122,3223.4421141085613,33327.03314125846,0
57,CDI,2245.8279225950128,25,20031.52414825762,614.9069625996954,11175.475864468668,35734.82831642492,0
21,CDI,3525.315036003015,35,14692.233310324027,4496.433131402878,78.09667914464262,36720.542940727566,1
42,CDD,2946.1528485800995,43,14789.051497697326,7234.280123069799,2129.692004886296,24085.784248995704,0
20,CDI,1610.8336344503746,8,17523.561828252805,6204.103675483753,4533.896797429032,39817.5442317111,1
49,CDD,2697.2038227456037,33,12595.212647919428,8034.600709235674,0.0,18027.146622281994,1
20,Indépendant,2898.577398797428,31,20483.503160541524,2476.6865548921833,0.0,46370.89895432062,1
44,CDI,3412.119230817013,35,22119.811358849034,6158.870597132654,0.0,41736.654731827235,1
46,CDD,3764.4325492546986,18,22306.421387676186,8607.639002906317,4123.7323690669755,62713.51506877062,0
49,CDI,1687.924646537705,18,5780.4260586736,8040.80588569948,4199.869970347661,37707.72676958355,1
36,Sans emploi,1851.3139910317295,7,13851.713656357852,9787.574310591532,5998.998443698597,43636.49529821385,1
38,CDI,1493.937712868307,42,5323.847075961212,9554.297447990133,4408.9955546709725,6591.925679810942,1
22,Indépendant,2312.7841127144147,54,11173.59969028329,6371.572124983341,5898.549393532548,44125.45113458584,0
35,CDD,2873.0866995570677,43,3012.5056443517115,8480.475532300488,3649.350756684793,47646.84033546396,0
45,CDI,3289.8676132712817,7,17251.333173197432,4800.027621219853,7144.447272415044,52570.81940082677,0
59,CDD,2439.2391810859817,41,16096.548177900871,6919.086723890849,6782.930009520566,31806.995285122488,0
39,Sans emploi,2244.1219813961247,59,12836.994467216171,3777.530112201176,4019.9221404274426,24871.599358379848,1
38,CDD,2621.406393798992,31,11044.259447248493,12261.697729105033,6599.034304017171,13657.278370850685,0
23,Indépendant,1831.8856786959816,16,16570.158121768352,6906.022797877072,4428.062192153991,15029.460571994417,1
18,Indépendant,4171.630977355819,13,9942.889643144517,12255.773784912253,433.02225382068355,29615.899881664252,1
22,CDI,1213.871178305553,49,9602.689426163368,9245.984274753782,7713.489924147864,3728.4300419425235,1
58,CDI,2647.7924631165797,45,8987.918990326454,4457.350953375075,2279.5518602047123,18476.720878780514,0
29,CDD,4118.884975383711,48,13980.795346306755,9004.42639600608,7681.471865425301,31342.83076140977,0
43,CDI,2505.439875647998,27,12088.462152336186,11238.87306035138,5972.08031635107,31008.051790653168,0
63,Indépendant,2347.968771998804,25,13078.809907681647,7689.676833589946,4746.433072948632,15459.093699437552,0
51,Sans emploi,2214.0436617516584,13,17609.043700093658,8296.117409364953,0.0,11492.050343120445,1
31,CDI,2355.686654590074,34,19816.483024297493,5794.170766579688,9619.236672243333,13732.313154209749,1
43,CDI,3598.278779741224,45,22252.403924479426,8096.41290590939,3910.658415937735,26687.21761792695,0
62,Indépendant,800.0,31,15300.684889841461,8951.592755208567,6903.690761466749,61946.95714624898,1
44,CDI,3726.7469610370604,35,16737.94551281385,5684.736743525958,4658.077629887656,45905.08629100908,0
26,Indépendant,1360.8342780398839,22,15944.23178565457,3682.816253281382,4185.693993312836,33212.91605826362,1
43,CDI,2286.6781366124683,25,6629.071505930482,13151.881998332778,5578.423515190968,38308.36148015553,0
64,CDD,2156.6044637610703,57,13151.514720144567,10416.482023938966,5079.716850325541,45237.973108202124,0
39,CDI,2970.8426158165757,21,13174.508886296682,5809.367578514463,4199.021629472637,40134.27976393486,0
64,CDD,1221.500518493002,51,12445.935871151942,8878.62902863222,4834.056324163543,25376.850398591145,1
47,CDI,2869.7381328655542,48,14795.30335690581,2085.685329308044,6281.193968815131,17316.176901426923,0
60,CDD,4119.447698629482,12,13902.597233928356,91.71610435857565,6493.4575302748835,28120.887439116934,0
34,CDI,1409.4607963257517,21,10068.366180374713,12336.532349911202,5130.071638231789,45063.62500367881,1
43,Indépendant,2651.7649340883163,50,14244.870230764735,8918.204561046165,6862.810969443317,25944.132368336384,0
53,Indépendant,1970.4142577627126,52,11804.748014574847,7809.190122061535,3727.7905866707406,13429.865562935254,0
18,CDI,2840.7097649544285,53,1903.786365415539,8930.628819251811,11674.659142989367,4148.280108385159,0
25,CDI,2515.318221932602,32,8014.655398447683,20904.526635678805,9456.765824023343,28184.538574826827,0
52,CDI,1986.8104727645523,58,15444.571629065395,11476.381144981297,7287.328984494834,14615.366361932378,1
32,CDD,2890.2978278968594,28,20459.456570770548,3818.238934500773,0.0,23452.261704355988,1
64,CDD,3943.4784878293945,29,2863.9837116086746,1278.4944323187,6818.057416564946,51843.48793279982,0
39,CDD,2347.276966618161,14,10648.041831231712,12218.143053437663,3990.0887514138367,29192.254331295895,0
31,CDI,3075.8063537185453,40,17157.2691699738,11424.383416920027,2063.9578057719414,18743.088378768334,0
43,CDI,1465.381633703069,56,19390.97731876584,10300.243070201765,3913.711849085541,34631.26921487803,1
45,CDD,1734.850898545593,25,12899.43219211991,4748.483876402427,2396.4957982117403,58814.32000620375,1
40,CDI,2877.925022304302,42,11586.088207894654,9453.141559535901,6520.4092812785175,28189.556273894614,0
31,Sans emploi,3687.292822828772,47,21098.553749450966,5106.6193250261385,9847.982187689682,0.0,1
41,CDI,2784.490679028528,22,18980.46352999284,10651.127544083845,7478.086375120345,39751.1486478897,0
19,CDD,2249.5535755814767,52,19293.091990380075,11930.627629089366,13287.575722368758,35196.450913902554,0
62,CDI,2499.4331243386832,36,12659.679987546275,5826.10896468186,339.16271127378604,31351.83533243589,1
43,CDI,1499.673812824226,13,20568.471188418393,12527.240644861695,3481.8958865926797,26712.341120085483,1
31,Indépendant,2983.6122610842936,20,5274.656335681442,8459.409598250839,2170.924422973069,17890.91737672827,0
24,CDD,3205.8664498587273,36,20656.150458295066,9967.492849767941,8688.104943079576,52724.61335900785,0
20,Sans emploi,2138.3277337335358,58,14667.339232790551,2761.4665452367835,4338.348929064386,2425.359979364286,1
64,CDI,2123.966281792399,35,15644.670956239075,8928.8580238196,5568.548589431762,25365.58378782391,0
40,CDI,2712.702583721639,51,10273.736709612615,5297.662450341328,6901.056595919178,25014.897426211905,0
63,Indépendant,2150.6242111675238,25,5929.8682594592465,9898.533816056695,635.6334483897745,42801.6270359579,1
60,CDD,2447.093908299342,44,15538.520738958654,13868.650678605049,3135.9531103850095,48534.90968075616,0
64,CDI,4179.777431333212,58,17756.972747956985,9158.08083726541,7991.7978610937425,26598.99284958761,0
62,CDI,2302.3794394032025,17,18513.461924093826,4396.580374267265,3355.7362984762412,32894.4877840303,0
35,CDI,2213.3278783830224,54,17973.89297912293,10505.864367110345,0.0,34169.80221715858,1
55,Indépendant,1981.9665554918727,22,16840.808475267288,9607.154983150866,2293.211336947255,45799.89359114376,0
52,CDI,3095.3535771999495,47,10381.067819035201,16234.406985601236,4141.195839184204,45490.95671044597,0
32,CDI,2355.0206614255176,35,18837.380362600165,9015.871843603774,5500.281559668284,21923.796832516036,0
42,CDI,1980.501569342859,34,9821.888262623357,5658.1000351037255,4787.560070148442,36568.52102154466,0
54,CDI,3557.0432258184096,24,20535.32118032567,11082.564902585511,3157.3464741710773,35748.77688709296,0
45,CDI,3635.6824036109097,51,14580.090655969136,7489.287710777626,7817.940316545408,28261.350797251966,0
27,CDD,2019.661147409036,16,14746.45390067258,8321.003958847095,4612.817190314274,35606.726010482394,0
56,CDI,1006.7680389115071,39,19329.63309152551,4286.095878497792,5628.204085993771,30302.816428143375,1
34,Indépendant,3306.0109518695376,55,20007.343127670694,7510.260748786346,3317.1320678347042,32368.358986717296,0
56,CDI,1952.2961393919968,12,18853.19339475069,8123.218789961744,9526.820792720637,9659.905324312516,1
39,CDD,3132.500479330215,49,10897.710752221657,7486.605297052489,3825.106684379418,16230.579418970563,0
43,Indépendant,923.9169458305316,39,18813.34775219276,5636.450550276715,5224.078599779782,42266.33264359787,1
61,CDD,3214.0778706394476,25,10926.05195014776,9152.916521381181,8104.998326380641,11841.181847713218,0
42,CDD,1531.062456575375,55,18939.507008638295,4306.110332632665,5840.126783179878,37051.638137935406,1
34,CDI,3084.6112952532194,43,7874.184019688677,3364.0215979040195,5765.269089312444,28778.610284618233,0
30,CDI,2511.4184542691473,29,14531.599690308176,10838.144682905764,0.0,45459.820939947465,1
37,CDD,1736.848464482684,15,10895.544302471644,10471.000712349138,7041.905005081654,39732.00813145028,1
42,Sans emploi,2174.3709496585757,37,19349.67826224013,2769.58207727859,5166.76082064047,23200.81244314747,1
21,CDD,3049.054765565361,57,20575.833870445065,681.7798142701495,6624.6953095176505,26651.274781926753,0
27,CDD,2584.7155624921875,20,15994.982568959664,3965.031818413726,5549.639145106509,216.93278159871988,1
20,Indépendant,2967.5303843779875,42,15830.545719689422,7486.804022107209,3322.527328631383,28044.028272109066,0
58,CDI,4081.152467612388,25,18520.88561240568,12617.398299062024,7682.921499648784,10947.768860937143,1
62,CDI,1248.6067106311589,8,20605.574399745587,7389.02172874992,5594.379833839747,26719.404629871653,1
35,CDD,3793.770059974899,42,15186.555873310808,4922.5558050878735,1131.8405268712704,20431.226490661957,0
64,Sans emploi,2583.48475001857,45,12501.623375260097,8594.344916332242,8925.551469038488,16850.561971657786,1
53,CDI,1780.9727613414975,13,18236.33743220244,7543.935539001678,708.5613068375842,47815.86768180321,1
64,CDD,1435.7490994088082,45,5706.363144531644,2475.970770188009,7702.787702751627,10856.836544894191,1
39,CDI,2348.703687378373,49,19548.257697794128,2499.748460325155,9460.795315790621,15554.023298822318,1
51,CDD,3237.3200895395676,28,11449.065252791439,2607.209991538826,1681.1136921102116,19526.834349148805,0
64,CDI,2397.960703697973,45,13798.860668637755,17919.40613963175,4631.714639786335,22783.229116941133,0
25,CDI,3708.923944197878,16,19580.256615591556,11439.925761094453,4352.15526159747,16848.322327926835,1
57,Indépendant,1339.0594479587528,51,12922.452418051545,5625.135765858551,4487.086534457334,24612.77261540561,1
61,CDI,2490.3288417231565,13,18237.044392874013,12433.067291315727,10490.71506569919,34532.31475228297,0
36,CDD,1498.0852444695047,34,20694.543770372075,5727.77484935414,1715.8433812486433,40047.88137043449,1
59,Indépendant,2790.9055060999744,35,15550.165450237528,12300.721587894917,4080.2988653630055,39319.61936115379,0
58,Sans emploi,3209.5099120778405,15,16557.24077912356,8321.225828277817,9509.967496465253,1376.9613250340335,1
54,CDI,2163.3905650551574,44,14402.820630281405,5364.595000810812,4031.1535149825554,35702.938402671556,0
23,CDI,800.0,33,15577.989985318602,10719.28138331588,2192.6608524005114,36628.4773906969,1
43,CDI,2659.1585174371958,54,9417.97610024984,8550.07829089474,5789.044045309244,20064.012844332363,0
51,Sans emploi,2849.3908413868076,41,13531.309567209624,9593.071088717303,7416.9216251210455,55015.263094607086,1
62,Sans emploi,2823.435803969358,18,8558.971965087403,8862.028092736435,3821.4770895551083,46314.993477218806,1
23,CDD,3488.6257534577235,37,10506.163877363007,8820.059091483712,6663.1051724226345,27254.634252884334,0
54,Indépendant,1643.157056280761,41,4985.254896639186,11202.21555234698,870.1547177763096,21060.47542097651,1
50,CDD,3044.1728843603596,42,16319.640767524434,18335.227395270667,1036.9187497442167,54771.666914144385,0
39,CDD,3454.00600998238,31,23458.010826887068,12995.167602198231,3679.7411592421176,29714.793932108183,0
38,CDI,1077.1299327947866,27,12719.471324297145,8878.580641132181,6770.052259975184,31275.555864906106,1
23,Indépendant,2755.7214607351816,9,19825.6679528619,6757.572340401706,7284.493942955258,31086.848956887738,0
23,CDI,2096.6561351938626,36,20628.46408008458,7197.060327992032,1453.9518576258106,64546.56706823971,0
21,Indépendant,2434.7818615186834,23,9004.313828258648,2975.482821558201,7173.262114197738,26752.271038394407,0
47,Indépendant,2778.141186830669,43,10081.03041154589,10658.174170212866,5499.52112130434,29645.37034801775,0
28,Indépendant,2110.217148709158,29,19953.990441761038,3940.30923336663,2362.3859166460466,17534.060055017108,1
47,CDI,1959.4335366707105,28,14538.293185040739,6510.182751802948,997.4349439310045,24157.508366045404,1
48,CDI,2527.32193399042,27,8546.055669247038,10681.394811607997,5689.469464712976,14529.117085702524,0
41,CDI,1630.2032489097578,7,11815.702065356963,7050.698784813896,8868.689672496337,17839.00120450317,1
26,CDI,1631.3398968918516,36,17098.301224060328,6030.848037882988,5106.567292333872,2850.725132884043,1
20,CDI,3043.4986263652027,16,11030.31662947583,3210.0772555774274,2195.237451781291,43222.86856468152,0
48,Sans emploi,1580.9647718730753,33,1127.3156728280283,12821.306929219245,0.0,32351.1950637887,1
57,CDD,3033.0500007273695,51,13389.934113960819,4667.112538188484,9588.472540665825,33586.63938421231,0
54,CDI,2870.073034283161,37,13795.034030724019,5656.496692208204,8125.551830959286,29213.42540200697,0
53,CDI,1119.3546169675226,10,15046.132170721636,833.0823206645546,5906.230546314804,31076.490262760137,1
41,CDI,1957.948278131476,43,21294.41686644765,7920.555808768399,9433.981901796382,54287.08606875656,0
48,CDD,3455.2875224378977,15,15267.613989495227,6666.820454553763,5671.757299260783,18468.40812247889,0
23,CDD,1715.0675750882547,45,16214.686772128536,8727.431667873652,3406.8891481469504,34175.35197418774,1
19,Sans emploi,2128.4765901524897,51,20277.684868247095,3301.473292169706,6665.39673515063,34094.86714237513,1
37,CDI,2869.648714601517,29,15051.72007917881,10936.723174140541,2510.8229711966255,47129.83842593637,0
45,Sans emploi,3126.7124074260764,40,25682.60372645051,643.1577886155346,2013.0565464404576,36579.822188306265,1
28,Indépendant,2298.7688911644036,49,8681.458530104992,7631.290000070377,7314.821328821806,37333.782672410256,0
21,CDI,2021.9918442466867,53,10329.26143446078,8461.953132558334,7567.276302692247,11125.956441902155,0
32,Sans emploi,3637.895889358806,28,18069.792041354067,8231.09602682434,1178.785158537772,17866.464724425274,1
23,CDI,3891.119731038063,22,21271.567664693193,8631.01948464107,1289.6069526744313,12496.673939046108,1
47,Indépendant,3283.0864406254364,6,13996.025015656878,11154.686737043467,3664.8509191009653,0.0,1
55,CDI,2568.254514052019,36,9946.894146052971,13298.794819892202,2866.0855004610116,35957.99004161457,0
19,Indépendant,1853.387422687259,36,23804.94792612676,7377.568286748237,6429.466289496107,26075.567401379805,0
32,Indépendant,1835.6444747547478,47,11038.155525978447,4128.629459441546,5144.149513296769,35986.07532869539,0
28,Indépendant,2918.011284212606,47,16695.272255664895,10242.869129171026,8494.718772909815,30532.339208032507,0
25,Indépendant,2834.7185767109468,58,21570.759056738927,6879.042461023236,5951.77317570195,33606.54472805414,0
43,CDI,3621.2788743571436,39,12791.973882894896,13058.478846488717,3066.2695109849665,50071.73117657553,0
62,CDI,3020.360074028911,14,11889.36081371643,5592.133542511498,0.0,30109.426339139303,1
61,CDI,1297.5357585921456,27,12231.561289851681,4567.956445468877,5538.3679528315315,40034.8382715574,1
22,CDI,3341.5580941783346,18,19507.756282873823,8575.175003810707,0.0,25466.34470948886,1
23,CDD,1701.5514981484698,30,20300.738526013298,1038.3288350520306,3029.1342892374914,42371.821800183876,1
43,CDI,2192.8229824381187,53,15168.626958810637,6130.285144966866,2834.8196657099734,11405.43517920329,1
21,Sans emploi,2700.1601650013554,23,24415.411265348666,6680.637693566606,3474.718655349706,2436.6569775007047,1
36,CDD,4096.533991827171,56,15159.83279635064,8881.88928309073,1051.8972202194268,61599.90707496654,0
37,Indépendant,4987.934844804289,17,21461.666070840827,4014.9116149192037,2824.170175670151,57544.562284698666,0
50,CDI,2985.3784473089463,45,12839.991978745304,4481.998110928194,8437.7137353554,817.2825533043178,1
37,Indépendant,2353.4427050236895,22,26668.78266852782,12627.654762785598,8429.445462724798,29458.30011035584,0
29,Sans emploi,2927.60451878444,20,22850.657077898555,7946.154181657392,9597.499326397912,32248.74514617963,1
64,CDI,3210.124340699069,47,14360.126822357422,11458.548735611843,5030.439577231323,40844.57372952583,0
18,CDD,2243.465899554247,20,22172.701043585013,5832.850394466149,5813.657386694739,56088.1334482685,0
43,Indépendant,3936.169084729858,20,21919.902455860087,7782.1961503164985,8481.834253080975,14078.846219713234,1
31,CDI,2684.0566073531218,44,22765.20538146324,8858.137708116854,588.0171291886481,14884.772617268283,1
55,CDD,2898.1944712731156,18,2590.068321398474,14990.219630493053,7416.885520111104,29982.43235713179,0
54,CDI,3032.739401643569,22,18596.757246454177,7129.527279314075,8907.034170186966,15546.329491717932,1
28,CDI,2837.2692884915646,37,17711.493846528705,7334.924425118486,2333.1190218871284,0.0,1
53,CDI,3171.15240037569,14,17355.366404717264,12392.612110946951,9147.917436810978,26591.39902837664,0
30,CDI,2006.1974507624614,45,16091.732166989488,6480.7542460596505,11173.14824090475,42863.15860735036,0
60,CDI,2053.3585968431757,25,16239.056397572633,9138.516766691015,7333.540011532486,29692.989216920218,0
20,CDI,1619.876613622644,31,21415.701526490404,12043.836825676126,6783.513105980371,39360.678887247035,1
50,Sans emploi,2851.600984496181,32,17697.36686846686,5696.632513204238,1640.6718526122245,37215.09305931378,1
23,CDD,3123.1492028096914,26,16084.532218661814,9361.849785934626,8207.611787122773,14595.21561912048,1
27,Sans emploi,2866.2182929215087,23,20696.905074178096,14982.202840580052,1923.228042088661,31020.32316568583,1
22,CDI,3839.59394667803,18,17090.13089205935,11685.272195352612,6109.22240792109,7122.590264414852,1
40,CDI,2495.523184936763,21,17567.8421367669,9139.732278739246,6413.285321993074,22321.340077721936,0
27,CDD,3034.99332447401,14,24335.185544056138,7102.714752669467,0.0,30756.797766778986,1
61,CDI,1626.6392990885486,17,12827.596437251763,5582.726874900648,6217.410150607253,29982.710005678913,1
19,CDI,2190.3202380204793,49,7421.448307993786,4047.256307056771,12864.424359435465,10635.976847841433,0
